,single_q,double_q,dashes,braces,spaces,badwords_count,class,Cluster
1540,0,0,1,0,6,1,bad,Cluster 0
1541,0,0,1,0,4,0,bad,Cluster 0
1542,1,0,1,0,6,1,bad,Cluster 0
1543,0,1,0,0,7,0,bad,Cluster 0
1544,1,0,1,0,6,1,bad,Cluster 0
1545,5,0,1,0,4,0,bad,Cluster 0
1546,0,1,1,0,6,2,bad,Cluster 0
1547,0,5,1,0,4,0,bad,Cluster 0
1548,1,0,1,0,6,1,bad,Cluster 0
1549,0,1,1,0,6,1,bad,Cluster 0
1550,0,1,0,0,7,0,bad,Cluster 0
1551,0,1,1,0,6,1,bad,Cluster 0
1552,5,0,1,0,4,0,bad,Cluster 0
1553,0,0,1,0,6,2,bad,Cluster 0
1554,0,0,0,0,2,0,bad,Cluster 0
1555,0,0,1,0,6,1,bad,Cluster 0
1556,0,0,0,0,7,0,bad,Cluster 0
1557,0,0,1,0,6,1,bad,Cluster 0
1558,5,0,1,0,4,0,bad,Cluster 0
1559,1,0,1,0,6,2,bad,Cluster 0
1560,4,0,0,0,2,0,bad,Cluster 0
1561,5,0,1,0,4,0,bad,Cluster 0
1562,0,0,0,0,7,0,bad,Cluster 0
1563,1,0,1,0,6,1,bad,Cluster 0
1564,1,0,1,0,6,1,bad,Cluster 0
1565,0,0,1,0,6,1,bad,Cluster 0
1566,0,4,0,0,2,0,bad,Cluster 0
1567,5,0,1,0,4,0,bad,Cluster 0
1568,1,0,0,1,7,0,bad,Cluster 0
1569,1,0,1,0,6,1,bad,Cluster 0
1570,1,0,0,0,0,1,bad,Cluster 0
1571,0,0,1,0,6,1,bad,Cluster 0
1572,1,0,0,0,0,0,bad,Cluster 0
1573,5,0,1,0,4,0,bad,Cluster 0
1574,0,1,1,0,6,1,bad,Cluster 0
1575,1,0,0,1,7,0,bad,Cluster 0
1576,1,0,0,0,0,1,bad,Cluster 0
1577,1,0,1,0,6,1,bad,Cluster 0
1578,1,0,0,0,0,0,bad,Cluster 0
1579,0,0,1,0,6,1,bad,Cluster 0
1580,0,1,0,0,0,1,bad,Cluster 0
1581,0,1,1,0,6,1,bad,Cluster 0
1582,0,1,0,0,0,0,bad,Cluster 0
1583,1,0,1,0,6,1,bad,Cluster 0
1584,0,1,0,0,0,1,bad,Cluster 0
1585,0,0,1,0,6,1,bad,Cluster 0
1586,0,0,1,0,6,1,bad,Cluster 0
1587,0,1,0,0,0,0,bad,Cluster 0
1588,0,0,1,0,11,0,bad,Cluster 0
1589,0,0,0,0,0,1,bad,Cluster 0
1590,1,0,1,0,6,1,bad,Cluster 0
1591,0,0,0,0,0,0,bad,Cluster 0
1592,1,0,1,0,6,1,bad,Cluster 0
1593,0,0,1,0,11,0,bad,Cluster 0
1594,0,0,0,0,0,1,bad,Cluster 0
1595,0,0,0,0,0,0,bad,Cluster 0
1596,0,0,1,0,11,0,bad,Cluster 0
1597,0,1,1,0,6,1,bad,Cluster 0
1598,1,0,0,1,0,1,bad,Cluster 0
1599,1,0,0,1,0,0,bad,Cluster 0
1600,5,0,1,0,11,0,bad,Cluster 0
1601,0,0,1,0,6,1,bad,Cluster 0
1602,1,0,0,1,0,1,bad,Cluster 0
1603,5,0,1,0,11,0,bad,Cluster 0
1604,1,0,0,1,0,0,bad,Cluster 0
1605,1,0,1,0,6,1,bad,Cluster 0
1606,5,0,1,0,11,0,bad,Cluster 0
1607,0,0,1,0,13,1,bad,Cluster 0
1608,0,0,1,0,4,1,bad,Cluster 0
1609,1,0,1,0,13,1,bad,Cluster 0
1610,0,0,1,0,4,0,bad,Cluster 0
1611,0,0,1,0,4,1,bad,Cluster 0
1612,0,0,1,0,4,0,bad,Cluster 0
1613,0,1,1,0,13,1,bad,Cluster 0
1614,0,0,1,0,4,1,bad,Cluster 0
1615,0,0,1,0,4,0,bad,Cluster 0
1616,5,0,1,0,4,1,bad,Cluster 0
1617,5,0,1,0,4,0,bad,Cluster 0
1618,5,0,1,0,4,1,bad,Cluster 0
1619,1,0,0,0,0,0,bad,Cluster 0
1620,5,0,1,0,4,0,bad,Cluster 0
1621,5,0,1,0,4,1,bad,Cluster 0
1622,1,0,0,0,0,0,bad,Cluster 0
1623,5,0,1,0,4,0,bad,Cluster 0
1624,0,1,0,0,0,0,bad,Cluster 0
1625,0,0,1,0,6,2,bad,Cluster 0
1626,0,1,0,0,0,0,bad,Cluster 0
1627,1,0,1,0,6,2,bad,Cluster 0
1628,0,0,1,0,6,1,bad,Cluster 0
1629,0,0,0,0,0,0,bad,Cluster 0
1630,0,1,1,0,6,2,bad,Cluster 0
1631,0,0,0,0,0,0,bad,Cluster 0
1632,0,0,1,0,6,2,bad,Cluster 0
1633,1,0,0,1,0,0,bad,Cluster 0
1634,1,0,1,0,6,2,bad,Cluster 0
1635,1,0,0,1,0,0,bad,Cluster 0
1636,1,0,0,0,0,0,bad,Cluster 0
1637,1,0,0,0,0,1,bad,Cluster 0
1638,1,0,0,0,0,0,bad,Cluster 0
1639,1,0,0,0,0,1,bad,Cluster 0
1640,0,1,0,0,0,0,bad,Cluster 0
1641,0,0,1,0,4,0,bad,Cluster 0
1642,0,1,0,0,0,1,bad,Cluster 0
1643,0,1,0,0,0,0,bad,Cluster 0
1644,0,0,1,0,4,0,bad,Cluster 0
1645,0,1,0,0,0,1,bad,Cluster 0
1646,0,0,0,0,0,0,bad,Cluster 0
1647,0,0,1,0,4,0,bad,Cluster 0
1648,0,0,0,0,0,1,bad,Cluster 0
1649,0,0,0,0,0,0,bad,Cluster 0
1650,0,0,0,0,0,1,bad,Cluster 0
1651,1,0,0,1,0,0,bad,Cluster 0
1652,1,0,0,1,0,1,bad,Cluster 0
1653,1,0,0,1,0,0,bad,Cluster 0
1654,5,0,1,0,4,0,bad,Cluster 0
1655,1,0,0,1,0,1,bad,Cluster 0
1656,5,0,1,0,4,0,bad,Cluster 0
1657,5,0,1,0,4,0,bad,Cluster 0
1658,0,0,1,0,4,0,bad,Cluster 0
1659,0,0,1,0,4,1,bad,Cluster 0
1660,0,0,1,0,4,0,bad,Cluster 0
1661,0,0,1,0,4,1,bad,Cluster 0
1662,0,0,1,0,4,0,bad,Cluster 0
1663,0,0,1,0,6,1,bad,Cluster 0
1664,0,0,1,0,4,1,bad,Cluster 0
1665,1,0,1,0,6,1,bad,Cluster 0
1666,0,1,1,0,6,1,bad,Cluster 0
1667,5,0,1,0,4,0,bad,Cluster 0
1668,0,0,1,0,6,1,bad,Cluster 0
1669,5,0,1,0,4,1,bad,Cluster 0
1670,5,0,1,0,4,0,bad,Cluster 0
1671,1,0,1,0,6,1,bad,Cluster 0
1672,5,0,1,0,4,1,bad,Cluster 0
1673,1,0,0,0,7,0,bad,Cluster 0
1674,5,0,1,0,4,0,bad,Cluster 0
1675,5,0,1,0,4,1,bad,Cluster 0
1676,1,0,0,0,7,0,bad,Cluster 0
1677,0,1,0,0,7,0,bad,Cluster 0
1678,0,1,0,0,7,0,bad,Cluster 0
1679,0,0,1,0,6,1,bad,Cluster 0
1680,0,0,1,0,6,2,bad,Cluster 0
1681,0,0,0,0,7,0,bad,Cluster 0
1682,1,0,1,0,6,1,bad,Cluster 0
1683,1,0,1,0,6,2,bad,Cluster 0
1684,0,1,1,0,6,1,bad,Cluster 0
1685,0,0,0,0,7,0,bad,Cluster 0
1686,0,1,1,0,6,2,bad,Cluster 0
1687,0,0,1,0,6,1,bad,Cluster 0
1688,1,0,0,1,7,0,bad,Cluster 0
1689,0,0,1,0,6,2,bad,Cluster 0
1690,1,0,0,1,7,0,bad,Cluster 0
1691,1,0,1,0,6,1,bad,Cluster 0
1692,1,0,1,0,6,2,bad,Cluster 0
1693,0,0,1,0,11,0,bad,Cluster 0
1694,5,0,1,0,11,0,bad,Cluster 0
1695,0,5,1,0,11,0,bad,Cluster 0
1696,0,0,0,0,9,0,bad,Cluster 0
1697,4,0,0,0,9,0,bad,Cluster 0
1698,0,4,0,0,9,0,bad,Cluster 0
1699,0,0,1,0,13,1,bad,Cluster 0
1700,1,0,1,0,13,1,bad,Cluster 0
1701,0,1,1,0,13,1,bad,Cluster 0
1702,0,0,1,0,13,1,bad,Cluster 0
1703,1,0,1,0,13,1,bad,Cluster 0
1704,1,0,0,0,2,0,bad,Cluster 0
1705,1,0,0,0,7,0,bad,Cluster 0
1706,0,1,0,0,2,0,bad,Cluster 0
1707,0,1,0,0,7,0,bad,Cluster 0
1708,0,0,0,0,2,0,bad,Cluster 0
1709,0,0,0,0,7,0,bad,Cluster 0
1710,1,0,0,1,2,0,bad,Cluster 0
1711,1,0,0,1,7,0,bad,Cluster 0
1712,0,0,1,0,11,0,bad,Cluster 0
1713,0,0,1,0,11,0,bad,Cluster 0
1714,0,0,1,0,11,0,bad,Cluster 0
1715,5,0,1,0,11,0,bad,Cluster 0
1716,5,0,1,0,11,0,bad,Cluster 0
1717,5,0,1,0,11,0,bad,Cluster 0
1718,0,0,1,0,13,1,bad,Cluster 0
1719,1,0,1,0,13,1,bad,Cluster 0
1720,0,1,1,0,13,1,bad,Cluster 0
1721,0,0,1,0,13,1,bad,Cluster 0
1722,1,0,1,0,13,1,bad,Cluster 0
1723,1,0,0,0,7,0,bad,Cluster 0
1724,0,1,0,0,7,0,bad,Cluster 0
1725,0,0,0,0,7,0,bad,Cluster 0
1726,1,0,0,1,7,0,bad,Cluster 0
1727,0,0,1,0,11,0,bad,Cluster 0
1728,0,0,1,0,11,0,bad,Cluster 0
1729,0,0,1,0,11,0,bad,Cluster 0
1730,5,0,1,0,11,0,bad,Cluster 0
1731,5,0,1,0,11,0,bad,Cluster 0
1732,5,0,1,0,11,0,bad,Cluster 0
1733,0,0,1,0,13,1,bad,Cluster 0
1734,1,0,1,0,13,1,bad,Cluster 0
1735,0,1,1,0,13,1,bad,Cluster 0
1736,0,0,1,0,13,1,bad,Cluster 0
1737,1,0,1,0,13,1,bad,Cluster 0
1738,1,0,0,0,5,0,bad,Cluster 0
1739,1,0,0,0,7,0,bad,Cluster 0
1740,0,1,0,0,5,0,bad,Cluster 0
1741,0,1,0,0,7,0,bad,Cluster 0
1742,0,0,0,0,5,0,bad,Cluster 0
1743,0,0,0,0,7,0,bad,Cluster 0
1744,1,0,0,1,5,0,bad,Cluster 0
1745,1,0,0,1,7,0,bad,Cluster 0
1746,0,0,1,0,11,0,bad,Cluster 0
1747,0,0,1,0,11,0,bad,Cluster 0
1748,0,0,1,0,11,0,bad,Cluster 0
1749,5,0,1,0,11,0,bad,Cluster 0
1750,5,0,1,0,11,0,bad,Cluster 0
1751,5,0,1,0,11,0,bad,Cluster 0
1752,0,0,1,0,13,1,bad,Cluster 0
1753,1,0,1,0,13,1,bad,Cluster 0
1754,0,1,1,0,13,1,bad,Cluster 0
1755,0,0,1,0,13,1,bad,Cluster 0
1756,1,0,1,0,13,1,bad,Cluster 0
1757,0,0,0,1,3,2,bad,Cluster 0
1758,0,0,0,1,3,1,bad,Cluster 0
1759,0,0,0,1,10,1,bad,Cluster 0
1760,2,0,0,1,4,2,bad,Cluster 0
1761,2,0,0,1,4,1,bad,Cluster 0
1762,2,0,0,1,11,1,bad,Cluster 0
1763,0,2,0,1,4,2,bad,Cluster 0
1764,0,0,0,1,3,1,bad,Cluster 0
1765,0,0,0,1,3,1,bad,Cluster 0
1766,0,2,0,1,11,1,bad,Cluster 0
1767,0,2,0,1,4,1,bad,Cluster 0
1768,0,0,1,2,8,3,bad,Cluster 0
1769,0,0,1,2,15,2,bad,Cluster 0
1770,2,0,0,1,4,1,bad,Cluster 0
1771,2,0,0,1,4,1,bad,Cluster 0
1772,0,0,0,1,3,1,bad,Cluster 0
1773,0,0,0,1,3,1,bad,Cluster 0
1774,0,0,1,2,8,2,bad,Cluster 0
1775,1,0,1,2,15,2,bad,Cluster 0
1776,0,2,0,1,4,1,bad,Cluster 0
1777,2,0,0,1,4,1,bad,Cluster 0
1778,0,2,0,1,4,1,bad,Cluster 0
1779,1,0,1,2,8,2,bad,Cluster 0
1780,2,0,0,1,4,1,bad,Cluster 0
1781,0,0,0,1,3,1,bad,Cluster 0
1782,0,1,1,2,15,2,bad,Cluster 0
1783,0,0,0,1,3,1,bad,Cluster 0
1784,0,2,0,1,4,1,bad,Cluster 0
1785,0,1,1,2,8,2,bad,Cluster 0
1786,0,0,1,2,8,2,bad,Cluster 0
1787,0,0,1,2,8,2,bad,Cluster 0
1788,0,2,0,1,4,1,bad,Cluster 0
1789,0,0,0,1,3,1,bad,Cluster 0
1790,2,0,0,1,4,1,bad,Cluster 0
1791,2,0,0,1,4,1,bad,Cluster 0
1792,1,0,1,2,8,2,bad,Cluster 0
1793,0,0,1,2,8,2,bad,Cluster 0
1794,0,0,1,2,8,2,bad,Cluster 0
1795,0,0,1,2,8,2,bad,Cluster 0
1796,1,0,1,2,8,2,bad,Cluster 0
1797,2,0,0,1,4,1,bad,Cluster 0
1798,0,2,0,1,4,1,bad,Cluster 0
1799,0,2,0,1,4,1,bad,Cluster 0
1800,1,0,1,2,8,2,bad,Cluster 0
1801,1,0,1,2,8,2,bad,Cluster 0
1802,0,1,1,2,8,2,bad,Cluster 0
1803,0,1,1,2,8,2,bad,Cluster 0
1804,1,0,1,2,8,2,bad,Cluster 0
1805,0,2,0,1,4,1,bad,Cluster 0
1806,0,0,1,2,8,2,bad,Cluster 0
1807,0,0,1,2,8,2,bad,Cluster 0
1808,0,1,1,2,8,2,bad,Cluster 0
1809,0,0,1,2,8,2,bad,Cluster 0
1810,0,1,1,2,8,2,bad,Cluster 0
1811,0,1,1,2,8,2,bad,Cluster 0
1812,0,0,1,2,8,2,bad,Cluster 0
1813,0,0,0,1,6,1,bad,Cluster 0
1814,0,0,1,2,8,2,bad,Cluster 0
1815,1,0,1,2,8,2,bad,Cluster 0
1816,1,0,1,2,8,2,bad,Cluster 0
1817,0,0,1,2,8,2,bad,Cluster 0
1818,0,0,1,2,8,2,bad,Cluster 0
1819,1,0,1,2,8,2,bad,Cluster 0
1820,2,0,0,1,7,1,bad,Cluster 0
1821,1,0,1,2,8,2,bad,Cluster 0
1822,0,0,1,2,8,2,bad,Cluster 0
1823,1,0,1,2,8,2,bad,Cluster 0
1824,0,1,1,2,8,2,bad,Cluster 0
1825,0,0,0,1,3,1,bad,Cluster 0
1826,0,1,1,2,8,2,bad,Cluster 0
1827,1,0,1,2,8,2,bad,Cluster 0
1828,0,0,0,1,3,1,bad,Cluster 0
1829,0,2,0,1,7,1,bad,Cluster 0
1830,0,1,1,2,8,2,bad,Cluster 0
1831,0,1,1,2,8,2,bad,Cluster 0
1832,1,0,1,2,8,2,bad,Cluster 0
1833,0,1,1,2,8,2,bad,Cluster 0
1834,2,0,0,1,4,1,bad,Cluster 0
1835,0,0,1,2,8,2,bad,Cluster 0
1836,0,0,0,1,3,1,bad,Cluster 0
1837,0,0,1,2,8,2,bad,Cluster 0
1838,0,1,1,2,8,2,bad,Cluster 0
1839,2,0,0,1,4,1,bad,Cluster 0
1840,0,0,1,2,8,2,bad,Cluster 0
1841,0,0,1,2,11,2,bad,Cluster 0
1842,0,1,1,2,8,2,bad,Cluster 0
1843,0,0,0,1,3,1,bad,Cluster 0
1844,0,0,1,2,8,2,bad,Cluster 0
1845,0,0,1,2,8,2,bad,Cluster 0
1846,1,0,1,2,8,2,bad,Cluster 0
1847,0,2,0,1,4,1,bad,Cluster 0
1848,2,0,0,1,4,1,bad,Cluster 0
1849,1,0,1,2,8,2,bad,Cluster 0
1850,0,2,0,1,4,1,bad,Cluster 0
1851,0,0,1,2,8,2,bad,Cluster 0
1852,1,0,1,2,11,2,bad,Cluster 0
1853,0,0,0,1,3,1,bad,Cluster 0
1854,0,0,1,2,8,2,bad,Cluster 0
1855,2,0,0,1,4,1,bad,Cluster 0
1856,1,0,1,2,8,2,bad,Cluster 0
1857,0,0,1,2,8,2,bad,Cluster 0
1858,0,2,0,1,4,1,bad,Cluster 0
1859,0,1,1,2,8,2,bad,Cluster 0
1860,0,0,1,2,8,2,bad,Cluster 0
1861,0,1,1,2,11,2,bad,Cluster 0
1862,2,0,0,1,4,1,bad,Cluster 0
1863,0,1,1,2,8,2,bad,Cluster 0
1864,1,0,1,2,8,2,bad,Cluster 0
1865,0,0,1,2,8,2,bad,Cluster 0
1866,1,0,1,2,8,2,bad,Cluster 0
1867,0,0,1,2,8,2,bad,Cluster 0
1868,0,0,1,2,11,2,bad,Cluster 0
1869,0,2,0,1,4,1,bad,Cluster 0
1870,0,0,1,2,8,2,bad,Cluster 0
1871,1,0,1,2,8,2,bad,Cluster 0
1872,0,1,1,2,8,2,bad,Cluster 0
1873,0,1,1,2,8,2,bad,Cluster 0
1874,1,0,1,2,11,2,bad,Cluster 0
1875,0,0,1,2,8,2,bad,Cluster 0
1876,0,0,0,1,3,1,bad,Cluster 0
1877,0,0,1,2,8,2,bad,Cluster 0
1878,0,1,1,2,8,2,bad,Cluster 0
1879,0,1,1,2,11,2,bad,Cluster 0
1880,1,0,1,2,8,2,bad,Cluster 0
1881,2,0,0,1,4,1,bad,Cluster 0
1882,1,0,1,2,8,2,bad,Cluster 0
1883,0,0,1,2,8,2,bad,Cluster 0
1884,0,0,1,2,11,2,bad,Cluster 0
1885,0,1,1,2,8,2,bad,Cluster 0
1886,0,2,0,1,4,1,bad,Cluster 0
1887,0,1,1,2,8,2,bad,Cluster 0
1888,1,0,1,2,8,2,bad,Cluster 0
1889,0,0,1,2,8,2,bad,Cluster 0
1890,0,1,1,2,8,2,bad,Cluster 0
1891,0,0,1,2,8,2,bad,Cluster 0
1892,0,0,1,2,8,2,bad,Cluster 0
1893,1,0,1,2,8,2,bad,Cluster 0
1894,0,0,1,2,8,2,bad,Cluster 0
1895,1,0,1,2,8,2,bad,Cluster 0
1896,0,1,1,2,8,2,bad,Cluster 0
1897,0,1,1,2,8,2,bad,Cluster 0
1898,0,0,1,2,8,2,bad,Cluster 0
1899,0,0,1,2,8,2,bad,Cluster 0
1900,1,0,1,2,8,2,bad,Cluster 0
1901,0,1,1,2,8,2,bad,Cluster 0
1902,0,0,1,2,8,2,bad,Cluster 0
1903,0,1,1,2,15,2,bad,Cluster 0
1904,0,0,1,2,15,2,bad,Cluster 0
1905,1,0,1,2,15,2,bad,Cluster 0
1906,0,1,1,2,15,2,bad,Cluster 0
1907,0,0,1,2,15,2,bad,Cluster 0
1908,0,0,0,1,10,1,bad,Cluster 0
1909,1,0,1,2,8,3,bad,Cluster 0
1910,2,0,0,1,11,1,bad,Cluster 0
1911,0,1,1,2,8,3,bad,Cluster 0
1912,0,2,0,1,11,1,bad,Cluster 0
1913,0,0,1,2,8,3,bad,Cluster 0
1914,1,0,1,2,8,3,bad,Cluster 0
1915,0,0,1,2,15,2,bad,Cluster 0
1916,1,0,1,2,15,2,bad,Cluster 0
1917,0,1,1,2,8,3,bad,Cluster 0
1918,0,1,1,2,15,2,bad,Cluster 0
1919,0,0,1,2,8,3,bad,Cluster 0
1920,0,0,1,2,15,2,bad,Cluster 0
1921,0,0,0,1,3,2,bad,Cluster 0
1922,1,0,1,2,15,2,bad,Cluster 0
1923,2,0,0,1,4,2,bad,Cluster 0
1924,0,1,1,2,15,2,bad,Cluster 0
1925,0,2,0,1,4,2,bad,Cluster 0
1926,0,0,1,2,15,2,bad,Cluster 0
1927,0,1,1,2,8,2,bad,Cluster 0
1928,0,0,1,2,8,3,bad,Cluster 0
1929,0,2,0,1,4,1,bad,Cluster 0
1930,0,0,0,1,10,1,bad,Cluster 0
1931,0,0,1,2,8,2,bad,Cluster 0
1932,1,0,1,2,8,3,bad,Cluster 0
1933,0,0,1,2,8,2,bad,Cluster 0
1934,2,0,0,1,11,1,bad,Cluster 0
1935,0,1,1,2,8,3,bad,Cluster 0
1936,1,0,1,2,8,2,bad,Cluster 0
1937,0,2,0,1,11,1,bad,Cluster 0
1938,0,0,1,2,8,3,bad,Cluster 0
1939,0,0,1,2,8,2,bad,Cluster 0
1940,0,1,1,2,8,2,bad,Cluster 0
1941,0,0,1,2,15,2,bad,Cluster 0
1942,1,0,1,2,8,2,bad,Cluster 0
1943,1,0,1,2,8,3,bad,Cluster 0
1944,1,0,1,2,15,2,bad,Cluster 0
1945,0,0,1,2,8,2,bad,Cluster 0
1946,0,1,1,2,8,2,bad,Cluster 0
1947,0,1,1,2,8,3,bad,Cluster 0
1948,0,1,1,2,15,2,bad,Cluster 0
1949,1,0,1,2,8,2,bad,Cluster 0
1950,0,0,1,2,8,2,bad,Cluster 0
1951,0,0,1,2,8,3,bad,Cluster 0
1952,0,1,1,2,8,2,bad,Cluster 0
1953,0,0,1,2,15,2,bad,Cluster 0
1954,0,0,0,1,3,2,bad,Cluster 0
1955,0,0,1,2,8,2,bad,Cluster 0
1956,1,0,1,2,15,2,bad,Cluster 0
1957,2,0,0,1,4,2,bad,Cluster 0
1958,0,1,1,2,15,2,bad,Cluster 0
1959,0,2,0,1,4,2,bad,Cluster 0
1960,0,0,1,2,15,2,bad,Cluster 0
1961,0,0,1,2,8,3,bad,Cluster 0
1962,0,0,0,1,10,1,bad,Cluster 0
1963,1,0,1,2,8,3,bad,Cluster 0
1964,2,0,0,1,11,1,bad,Cluster 0
1965,0,1,1,2,8,3,bad,Cluster 0
1966,0,2,0,1,11,1,bad,Cluster 0
1967,0,0,1,2,8,3,bad,Cluster 0
1968,0,0,1,2,15,2,bad,Cluster 0
1969,1,0,1,2,8,3,bad,Cluster 0
1970,1,0,1,2,15,2,bad,Cluster 0
1971,0,1,1,2,8,3,bad,Cluster 0
1972,0,1,1,2,15,2,bad,Cluster 0
1973,0,0,1,2,8,3,bad,Cluster 0
1974,0,0,1,2,15,2,bad,Cluster 0
1975,1,0,1,2,15,2,bad,Cluster 0
1976,0,1,1,2,15,2,bad,Cluster 0
1977,0,0,1,2,15,2,bad,Cluster 0
1978,0,0,0,1,10,1,bad,Cluster 0
1979,2,0,0,1,11,1,bad,Cluster 0
1980,0,2,0,1,11,1,bad,Cluster 0
1981,0,0,1,2,15,2,bad,Cluster 0
1982,1,0,1,2,15,2,bad,Cluster 0
1983,0,1,1,2,15,2,bad,Cluster 0
1984,0,0,1,2,15,2,bad,Cluster 0
1985,1,0,1,2,15,2,bad,Cluster 0
1986,0,1,1,2,15,2,bad,Cluster 0
1987,0,0,1,2,15,2,bad,Cluster 0
1988,0,0,0,1,10,1,bad,Cluster 0
1989,2,0,0,1,11,1,bad,Cluster 0
1990,0,2,0,1,11,1,bad,Cluster 0
1991,0,0,1,2,15,2,bad,Cluster 0
1992,1,0,1,2,15,2,bad,Cluster 0
1993,0,1,1,2,15,2,bad,Cluster 0
1994,0,0,1,2,15,2,bad,Cluster 0
1995,1,0,1,2,15,2,bad,Cluster 0
1996,0,1,1,2,15,2,bad,Cluster 0
1997,0,0,1,2,15,2,bad,Cluster 0
1998,4,2,1,1,14,2,bad,Cluster 0
1999,4,2,1,1,14,3,bad,Cluster 0
2000,4,2,1,1,21,2,bad,Cluster 0
2001,5,2,1,1,14,3,bad,Cluster 0
2002,5,2,1,1,14,2,bad,Cluster 0
2003,5,2,1,1,21,2,bad,Cluster 0
2004,4,3,1,1,14,2,bad,Cluster 0
2005,4,3,1,1,14,3,bad,Cluster 0
2006,4,2,1,1,14,2,bad,Cluster 0
2007,4,3,1,1,21,2,bad,Cluster 0
2008,4,2,1,1,14,2,bad,Cluster 0
2009,4,2,1,1,14,2,bad,Cluster 0
2010,5,2,1,1,14,2,bad,Cluster 0
2011,4,2,1,1,21,2,bad,Cluster 0
2012,5,2,1,1,14,2,bad,Cluster 0
2013,4,2,1,1,14,3,bad,Cluster 0
2014,4,2,1,1,14,2,bad,Cluster 0
2015,4,2,1,1,14,2,bad,Cluster 0
2016,0,2,0,1,0,1,bad,Cluster 0
2017,0,2,0,1,7,1,bad,Cluster 0
2018,4,3,1,1,14,2,bad,Cluster 0
2019,4,3,1,1,14,2,bad,Cluster 0
2020,0,2,0,1,0,2,bad,Cluster 0
2021,5,2,1,1,14,2,bad,Cluster 0
2022,4,2,1,1,14,2,bad,Cluster 0
2023,4,2,1,1,14,2,bad,Cluster 0
2024,4,2,1,1,14,2,bad,Cluster 0
2025,0,2,0,1,3,1,bad,Cluster 0
2026,0,2,0,1,10,1,bad,Cluster 0
2027,4,2,1,1,14,2,bad,Cluster 0
2028,0,2,0,1,3,2,bad,Cluster 0
2029,4,2,1,1,14,2,bad,Cluster 0
2030,4,3,1,1,14,2,bad,Cluster 0
2031,5,2,1,1,14,2,bad,Cluster 0
2032,5,2,1,1,14,2,bad,Cluster 0
2033,5,2,1,1,14,2,bad,Cluster 0
2034,2,2,0,1,11,1,bad,Cluster 0
2035,2,2,0,1,4,1,bad,Cluster 0
2036,0,2,0,1,0,1,bad,Cluster 0
2037,2,2,0,1,4,2,bad,Cluster 0
2038,0,2,0,1,0,1,bad,Cluster 0
2039,4,2,1,1,14,2,bad,Cluster 0
2040,4,3,1,1,14,2,bad,Cluster 0
2041,4,3,1,1,14,2,bad,Cluster 0
2042,4,3,1,1,14,2,bad,Cluster 0
2043,0,4,0,1,11,1,bad,Cluster 0
2044,0,4,0,1,4,1,bad,Cluster 0
2045,0,4,0,1,4,2,bad,Cluster 0
2046,0,2,0,1,3,1,bad,Cluster 0
2047,0,2,0,1,0,1,bad,Cluster 0
2048,0,2,0,1,3,1,bad,Cluster 0
2049,4,2,1,1,14,2,bad,Cluster 0
2050,4,2,1,1,14,2,bad,Cluster 0
2051,4,2,1,2,24,2,bad,Cluster 0
2052,4,2,1,1,14,2,bad,Cluster 0
2053,4,2,1,1,17,2,bad,Cluster 0
2054,4,2,1,2,17,2,bad,Cluster 0
2055,4,2,1,2,17,3,bad,Cluster 0
2056,2,2,0,1,4,1,bad,Cluster 0
2057,0,2,0,1,3,1,bad,Cluster 0
2058,2,2,0,1,4,1,bad,Cluster 0
2059,0,2,0,1,0,1,bad,Cluster 0
2060,0,2,0,1,0,1,bad,Cluster 0
2061,5,2,1,2,24,2,bad,Cluster 0
2062,0,2,0,1,0,1,bad,Cluster 0
2063,5,2,1,2,17,2,bad,Cluster 0
2064,5,2,1,1,17,2,bad,Cluster 0
2065,4,2,1,1,14,2,bad,Cluster 0
2066,5,2,1,2,17,3,bad,Cluster 0
2067,2,2,0,1,4,1,bad,Cluster 0
2068,0,2,0,1,3,1,bad,Cluster 0
2069,0,4,0,1,4,1,bad,Cluster 0
2070,0,4,0,1,4,1,bad,Cluster 0
2071,0,2,0,1,3,1,bad,Cluster 0
2072,0,2,0,1,3,1,bad,Cluster 0
2073,4,2,1,1,14,2,bad,Cluster 0
2074,4,2,1,1,21,2,bad,Cluster 0
2075,5,2,1,1,14,2,bad,Cluster 0
2076,4,3,1,1,17,2,bad,Cluster 0
2077,4,2,1,1,14,3,bad,Cluster 0
2078,4,2,1,1,14,2,bad,Cluster 0
2079,2,2,0,1,4,1,bad,Cluster 0
2080,4,2,1,2,17,2,bad,Cluster 0
2081,4,2,1,2,17,2,bad,Cluster 0
2082,0,4,0,1,4,1,bad,Cluster 0
2083,2,2,0,1,4,1,bad,Cluster 0
2084,2,2,0,1,4,1,bad,Cluster 0
2085,4,2,1,1,14,2,bad,Cluster 0
2086,5,2,1,1,14,2,bad,Cluster 0
2087,4,3,1,1,14,2,bad,Cluster 0
2088,5,2,1,1,21,2,bad,Cluster 0
2089,4,2,1,1,17,2,bad,Cluster 0
2090,5,2,1,1,14,3,bad,Cluster 0
2091,5,2,1,1,14,2,bad,Cluster 0
2092,0,4,0,1,4,1,bad,Cluster 0
2093,5,2,1,2,17,2,bad,Cluster 0
2094,0,4,0,1,4,1,bad,Cluster 0
2095,4,2,1,2,17,2,bad,Cluster 0
2096,0,4,0,1,4,1,bad,Cluster 0
2097,5,2,1,2,17,2,bad,Cluster 0
